CUSTOMER_ID,DATE,PRODUCT_ID,QUANTITY,LIST_PRICE,SPECIAL
BA00387348,2018-12-28,1285,2.0,15.5,
BA00387348,2018-12-28,146990,1.0,4.95,
QG00386934,2019-01-02,188238,1.0,9.95,
QG00386934,2019-01-02,144336,1.0,9.45,
QG00386934,2019-01-02,2438,1.0,17.65,
QG00386934,2019-01-02,106352,1.0,13.75,
QG00386934,2019-01-02,2486,1.0,17.95,
QG00386934,2019-01-02,85885,1.0,13.95,
QG00386934,2019-01-02,94580,1.0,6.25,
QG00386934,2019-01-02,2714,1.0,7.45,
QG00386934,2019-01-02,30161,1.0,6.95,
QG00386934,2019-01-02,3206,1.0,3.45,
QG00386934,2019-01-02,150653,1.0,4.95,
QG00386934,2019-01-02,21956,1.0,4.95,
QG00386934,2019-01-02,3675,1.0,4.95,
QG00386934,2019-01-02,137620,1.0,3.95,
EZ00386998,2019-01-02,204,1.0,7.95,
EZ00386998,2019-01-02,106352,2.0,27.5,
EZ00386998,2019-01-02,2678,2.0,26.5,
EZ00386998,2019-01-02,3615,1.0,4.65,
EZ00386998,2019-01-02,3663,1.0,4.25,
QG00387136,2019-01-02,140479,1.0,7.25,
QG00387136,2019-01-02,144324,1.0,18.25,
QG00387136,2019-01-02,2978,1.0,3.65,
QG00387136,2019-01-02,44310,1.0,3.65,
QG00387136,2019-01-02,3927,1.0,10.65,
XB00387295,2019-01-02,948,1.0,7.45,
XB00387295,2019-01-02,1525,2.0,10.5,
XB00387295,2019-01-02,144336,1.0,9.45,
MX03404411,2019-01-04,29980,1.0,3.95,
AW03955602,2019-01-04,149356,1.0,,
AW03955602,2019-01-04,150569,1.0,8.65,
AW03955602,2019-01-04,112347,1.0,13.45,
AW03955602,2019-01-04,146966,1.0,6.95,
AW03955602,2019-01-04,149356,1.0,2.75,
DU00385744,2019-01-05,1633,1.0,4.25,
DU00385744,2019-01-05,2053,1.0,6.95,
DU00385744,2019-01-05,22208,1.0,15.95,
DU00385744,2019-01-05,2714,1.0,7.45,
DU00385744,2019-01-05,3663,1.0,4.25,
UY00385787,2019-01-05,151338,1.0,4.25,
UY00385787,2019-01-05,1981,1.0,8.95,
UY00385787,2019-01-05,2558,1.0,16.45,
UY00385787,2019-01-05,2942,1.0,3.65,
UY00385787,2019-01-05,3386,2.0,4.9,
UY00385787,2019-01-05,3410,1.0,1.95,
UY00385787,2019-01-05,130869,1.0,3.25,
UY00385787,2019-01-05,188250,2.0,9.9,
UY00385787,2019-01-05,3663,1.0,4.25,
UY00385787,2019-01-05,49909,1.0,6.95,
UY00385787,2019-01-05,3975,2.0,10.5,
RF00385804,2019-01-05,36,1.0,6.95,
RF00385804,2019-01-05,1621,1.0,8.95,
RF00385804,2019-01-05,188238,1.0,9.95,
RF00385804,2019-01-05,141980,1.0,12.95,
RF00385804,2019-01-05,2582,1.0,6.95,
RF00385804,2019-01-05,2666,1.0,5.65,
RF00385804,2019-01-05,80370,1.0,6.65,
RF00385804,2019-01-05,21199,1.0,5.95,
BD00387081,2019-01-09,1753,1.0,6.35,
BD00387081,2019-01-09,81307,2.0,7.5,
BD00387081,2019-01-09,2438,1.0,17.65,
BD00387081,2019-01-09,29944,1.0,3.95,
BD00387081,2019-01-09,44310,1.0,3.65,
YC00387093,2019-01-09,2594,1.0,9.95,
YC00387093,2019-01-09,2618,1.0,6.45,
YC00387093,2019-01-09,150833,1.0,6.45,
YC00387093,2019-01-09,2942,1.0,3.65,
YC00387093,2019-01-09,130833,1.0,4.65,
YC00387093,2019-01-09,3326,1.0,4.95,
YC00387093,2019-01-09,130869,1.0,3.25,
YC00387093,2019-01-09,3615,1.0,4.65,
YC00387093,2019-01-09,112299,1.0,6.95,
YC00387093,2019-01-09,3699,1.0,3.95,
YC00387093,2019-01-09,189680,1.0,6.95,
YC00387093,2019-01-09,130700,1.0,7.45,
YC00387093,2019-01-09,151338,2.0,8.5,
YC00387093,2019-01-09,1729,1.0,6.25,
YC00387093,2019-01-09,1765,1.0,7.25,
YC00387093,2019-01-09,150629,1.0,12.45,
KU00770273,2019-01-09,150593,1.0,4.65,
KU00770273,2019-01-09,3326,1.0,4.95,
KU00770273,2019-01-09,29980,1.0,3.95,
LK02417883,2019-01-11,112263,1.0,10.95,
LK02417883,2019-01-11,2942,1.0,3.65,
LK02417883,2019-01-11,29980,1.0,3.95,
MS02565288,2019-01-11,88779,1.0,7.75,
MS02565288,2019-01-11,130845,1.0,5.25,
MS02565288,2019-01-11,3434,1.0,4.45,
TX03126785,2019-01-11,54449,1.0,6.95,
TX03126785,2019-01-11,948,1.0,7.45,
TX03126785,2019-01-11,2942,1.0,3.65,
TX03126785,2019-01-11,29980,1.0,3.95,
VR03390245,2019-01-11,97945,1.0,4.15,
VR03390245,2019-01-11,97729,1.0,4.15,
VR03390245,2019-01-11,128527,1.0,11.45,
VR03390245,2019-01-11,1789,1.0,3.65,
VR03390245,2019-01-11,17356,1.0,6.65,
VR03390245,2019-01-11,49885,1.0,12.95,
VR03390245,2019-01-11,3482,1.0,5.25,
VR03390245,2019-01-11,182005,1.0,9.95,
DC03548883,2019-01-11,112131,1.0,9.45,
DC03548883,2019-01-11,504,1.0,9.65,
DC03548883,2019-01-11,1176,2.0,21.9,
JS00385649,2019-01-16,1176,1.0,10.95,
JS00385649,2019-01-16,1729,1.0,6.25,
JS00385649,2019-01-16,2582,1.0,6.95,
NU00385825,2019-01-16,150593,1.0,4.65,
NU00385825,2019-01-16,1333,2.0,11.9,
NU00385825,2019-01-16,30161,1.0,6.95,
VU00387237,2019-01-22,1789,1.0,3.65,
VU00387237,2019-01-22,1969,1.0,11.95,
VU00387237,2019-01-22,21692,1.0,10.95,
VU00387237,2019-01-22,21199,1.0,5.95,
VU00387237,2019-01-22,44310,1.0,3.65,
VU00387237,2019-01-22,130833,1.0,4.65,
VU00387237,2019-01-22,3242,1.0,3.75,
VU00387237,2019-01-22,3362,1.0,3.95,
EW00387265,2019-01-22,204,1.0,7.95,
EW00387265,2019-01-22,44178,1.0,6.75,
EW00387265,2019-01-22,3194,1.0,3.95,
EW00387265,2019-01-22,3338,1.0,9.95,
KC00387363,2019-01-22,54449,1.0,6.95,
KC00387363,2019-01-22,204,1.0,7.95,
KC00387363,2019-01-22,516,1.0,7.95,
KC00387363,2019-01-22,191601,1.0,7.25,
KC00387363,2019-01-22,146990,1.0,4.95,
KC00387363,2019-01-22,1993,1.0,10.45,
KC00387363,2019-01-22,10256,1.0,-20.0,
KC00387363,2019-01-22,185128,1.0,4.95,
QD00770305,2019-01-22,1621,1.0,8.95,
QD00770305,2019-01-22,21956,1.0,4.95,
WV00770341,2019-01-22,20034,1.0,6.95,
WV00770341,2019-01-22,147434,1.0,5.45,
WV00770341,2019-01-22,1609,1.0,5.95,
WV00770341,2019-01-22,3254,1.0,5.95,
WV00770341,2019-01-22,29980,1.0,3.95,
WV00770341,2019-01-22,3663,1.0,4.25,
RI01678952,2019-01-24,2942,1.0,3.65,
RI01678952,2019-01-24,30161,1.0,6.95,
IU02067536,2019-01-24,1176,2.0,21.9,
WD02204733,2019-01-24,1176,1.0,10.95,
WD02204733,2019-01-24,2942,1.0,3.65,
WD02204733,2019-01-24,3927,1.0,10.65,
FC02298413,2019-01-24,150557,1.0,10.95,
FC02298413,2019-01-24,130640,1.0,10.75,
FC02298413,2019-01-24,1345,1.0,6.95,
FC02298413,2019-01-24,1909,1.0,13.45,
FC02298413,2019-01-24,21223,1.0,7.45,
FC02298413,2019-01-24,30197,1.0,12.45,
FC02298413,2019-01-24,60768,1.0,3.75,
FC02298413,2019-01-24,150821,1.0,3.75,
FC02298413,2019-01-24,60996,1.0,3.75,
FC02298413,2019-01-24,61008,1.0,3.75,
FC02298413,2019-01-24,60804,1.0,3.75,
FC02298413,2019-01-24,130772,1.0,3.75,
FC02298413,2019-01-24,130772,1.0,,
CS02350259,2019-01-24,22208,1.0,15.95,
PV00386014,2018-12-07,97741,1.0,6.35,
PV00386014,2018-12-07,130712,1.0,7.25,
PV00386014,2018-12-07,10340,1.0,12.45,
PV00386014,2018-12-07,2990,1.0,3.75,
PV00386014,2018-12-07,21956,1.0,4.95,
PV00386014,2018-12-07,180312,1.0,5.95,
UM00386050,2018-12-07,1789,1.0,3.65,
UM00386050,2018-12-07,112263,1.0,10.95,
LH00386101,2018-12-07,30101,1.0,7.95,
LH00386101,2018-12-07,60744,1.0,6.35,
LH00386101,2018-12-07,151278,1.0,5.95,
LH00386101,2018-12-07,6917,1.0,22.95,
LH00386101,2018-12-07,182257,2.0,-10.0,
OC03676552,2018-12-08,60936,1.0,5.25,
OC03676552,2018-12-08,2450,1.0,13.95,
OC03676552,2018-12-08,85885,1.0,13.95,
OC03676552,2018-12-08,55902,1.0,11.65,
OC03676552,2018-12-08,141992,1.0,15.95,
OC03676552,2018-12-08,2630,1.0,12.95,
OC03676552,2018-12-08,10340,1.0,12.45,
OC03676552,2018-12-08,3062,1.0,3.65,
OC03676552,2018-12-08,3110,1.0,4.35,
OC03676552,2018-12-08,4023,1.0,6.95,
CL03845761,2018-12-08,2606,1.0,12.95,
CL03845761,2018-12-08,2714,1.0,7.45,
CL03845761,2018-12-08,3026,1.0,5.25,
CL03845761,2018-12-08,14233,1.0,10.25,
CL03845761,2018-12-08,112335,1.0,3.25,
CL03845761,2018-12-08,1297,1.0,6.75,
SU00385664,2018-12-09,111867,1.0,11.45,
SU00385664,2018-12-09,151326,1.0,6.35,
SU00385664,2018-12-09,1176,1.0,10.95,
SU00385664,2018-12-09,1765,2.0,14.5,
SU00385664,2018-12-09,112227,1.0,9.45,
SU00385664,2018-12-09,2690,1.0,10.65,
SU00385664,2018-12-09,97957,1.0,14.65,
SU00385664,2018-12-09,185128,1.0,4.95,
SU00385664,2018-12-09,3675,1.0,4.95,
SU00385664,2018-12-09,3723,1.0,6.45,
SU00385664,2018-12-09,154484,1.0,4.5,
SU00385664,2018-12-09,185368,1.0,,
GN00385727,2018-12-09,146474,1.0,9.95,
GN00385727,2018-12-09,22208,1.0,15.95,
GN00385727,2018-12-09,2558,1.0,16.45,
GN00385727,2018-12-09,130857,1.0,6.25,
BH00386020,2018-12-12,1309,1.0,5.95,
BH00386020,2018-12-12,3062,1.0,3.65,
BH00386020,2018-12-12,97969,1.0,4.25,
YX00386028,2018-12-12,151314,1.0,7.75,
YX00386028,2018-12-12,6917,1.0,22.95,
YX00386028,2018-12-12,2029,1.0,10.75,
YX00386028,2018-12-12,122954,1.0,12.95,
YX00386028,2018-12-12,7230,2.0,15.9,
YX00386028,2018-12-12,60972,1.0,3.75,
YX00386028,2018-12-12,112275,1.0,9.95,
YX00386028,2018-12-12,2954,1.0,3.65,
YX00386028,2018-12-12,97993,1.0,3.85,
YX00386028,2018-12-12,3927,1.0,10.65,
YG00386033,2018-12-12,88779,1.0,7.75,
YG00386033,2018-12-12,1813,1.0,4.95,
YG00386033,2018-12-12,44262,1.0,9.25,
YG00386033,2018-12-12,60804,1.0,3.75,
LK00386035,2018-12-12,44310,1.0,3.65,
RT00386268,2018-12-14,1969,1.0,11.95,
RT00386268,2018-12-14,2017,1.0,10.95,
DF00386275,2018-12-14,2678,2.0,26.5,
DF00386275,2018-12-14,30161,1.0,6.95,
DF00386275,2018-12-14,3254,1.0,5.95,
DF00386275,2018-12-14,3338,1.0,9.95,
DF00386275,2018-12-14,3434,1.0,4.45,
DF00386275,2018-12-14,3663,1.0,4.25,
EU00386336,2018-12-14,146990,1.0,4.95,
EU00386336,2018-12-14,130784,1.0,6.65,
EU00386336,2018-12-14,141956,1.0,6.25,
EU00386336,2018-12-14,29980,1.0,3.95,
DZ00386406,2018-12-14,1525,2.0,10.5,
DZ00386406,2018-12-14,130796,2.0,27.9,
DZ00386406,2018-12-14,97957,1.0,14.65,
DZ00386406,2018-12-14,151374,1.0,4.65,
DZ00386406,2018-12-14,130833,1.0,4.65,
DZ00386406,2018-12-14,3326,1.0,4.95,
DZ00386406,2018-12-14,3338,1.0,9.95,
DZ00386406,2018-12-14,3615,1.0,4.65,
DZ00386406,2018-12-14,3663,1.0,4.25,
DZ00386406,2018-12-14,146990,2.0,9.9,
DZ00386406,2018-12-14,185356,2.0,,
DZ00386406,2018-12-14,182257,2.0,-10.0,
DZ00386406,2018-12-14,180312,1.0,5.95,
DZ00386406,2018-12-14,185116,1.0,4.25,
LS00386429,2018-12-14,1765,1.0,7.25,
LS00386429,2018-12-14,97957,1.0,14.65,
LS00386429,2018-12-14,3410,1.0,1.95,
LS00386429,2018-12-14,3615,1.0,4.65,
LS00386429,2018-12-14,49909,1.0,6.95,
LS00386429,2018-12-14,154484,1.0,4.5,
LS00386429,2018-12-14,185368,1.0,,
SQ00386724,2018-12-14,146990,1.0,4.95,
SQ00386724,2018-12-14,150833,1.0,6.45,
SQ00386724,2018-12-14,3098,1.0,4.65,
SQ00386724,2018-12-14,97969,1.0,4.25,
SQ00386724,2018-12-14,30161,1.0,6.95,
SQ00386724,2018-12-14,3615,2.0,9.3,
SQ00386724,2018-12-14,60204,1.0,5.25,
SQ00386724,2018-12-14,4023,1.0,6.95,
CE00386879,2018-12-18,3987,1.0,7.25,
AO00387019,2018-12-18,54929,1.0,6.95,
AO00387019,2018-12-18,150809,1.0,7.25,
AO00387019,2018-12-18,151302,1.0,6.95,
AO00387019,2018-12-18,3386,1.0,2.45,
AO00387019,2018-12-18,3615,1.0,4.65,
AO00387019,2018-12-18,122990,1.0,6.45,
AO00387019,2018-12-18,14209,1.0,10.65,
MS00387021,2018-12-18,1285,1.0,7.75,
MS00387021,2018-12-18,44214,1.0,12.95,
MS00387021,2018-12-18,2762,1.0,18.65,
MS00387021,2018-12-18,3326,1.0,4.95,
JZ00387038,2018-12-18,150797,1.0,11.95,
JZ00387038,2018-12-18,142748,1.0,11.45,
JZ00387038,2018-12-18,1068,1.0,6.65,
JZ00387038,2018-12-18,112227,1.0,9.45,
JZ00387038,2018-12-18,2377,1.0,6.95,
LX00387293,2018-12-18,146474,1.0,9.95,
LX00387293,2018-12-18,81403,1.0,5.35,
XB00387295,2018-12-18,130700,1.0,7.45,
XB00387295,2018-12-18,1525,2.0,10.5,
XB00387295,2018-12-18,144336,1.0,9.45,
SU00385664,2018-12-21,130640,1.0,10.75,
SU00385664,2018-12-21,1068,1.0,6.65,
SU00385664,2018-12-21,97741,1.0,6.35,
SU00385664,2018-12-21,1753,1.0,6.35,
SU00385664,2018-12-21,1765,1.0,7.25,
SU00385664,2018-12-21,1825,1.0,6.65,
SU00385664,2018-12-21,1921,1.0,11.95,
SU00385664,2018-12-21,35193,1.0,13.95,
SU00385664,2018-12-21,141932,1.0,17.95,
SU00385664,2018-12-21,2786,1.0,7.65,
SU00385664,2018-12-21,81403,1.0,5.35,
IR00385850,2018-12-21,106352,1.0,13.75,
IR00385850,2018-12-21,3350,2.0,3.9,
IR00385850,2018-12-21,29980,1.0,3.95,
QB00386071,2018-12-21,1825,1.0,6.65,
QB00386071,2018-12-21,44274,1.0,5.25,
QB00386071,2018-12-21,2618,1.0,6.45,
QB00386071,2018-12-21,29944,1.0,3.95,
QB00386071,2018-12-21,130869,1.0,3.25,
QB00386071,2018-12-21,59973,1.0,4.25,
WX00782339,2018-12-25,1068,1.0,6.65,
WX00782339,2018-12-25,121477,1.0,7.95,
WX00782339,2018-12-25,122942,1.0,4.15,
WX00782339,2018-12-25,151338,1.0,4.25,
WX00782339,2018-12-25,1729,1.0,6.25,
VM01009751,2018-12-25,2558,1.0,16.45,
VM01009751,2018-12-25,2606,1.0,12.95,
VM01009751,2018-12-25,2630,1.0,12.95,
VM01009751,2018-12-25,2798,1.0,13.95,
VM01009751,2018-12-25,49909,1.0,6.95,
DI01185624,2018-12-25,122930,1.0,5.95,
DI01185624,2018-12-25,130700,1.0,7.45,
DI01185624,2018-12-25,2618,1.0,6.45,
DI01185624,2018-12-25,3242,1.0,3.75,
UR01186731,2018-12-25,185116,1.0,4.25,
TU01486660,2018-12-25,1789,1.0,3.65,
TU01486660,2018-12-25,1993,1.0,10.45,
TU01486660,2018-12-25,2053,1.0,6.95,
TU01486660,2018-12-25,188238,1.0,9.95,
TU01486660,2018-12-25,97957,1.0,14.65,
TU01486660,2018-12-25,3326,1.0,4.95,
TU01486660,2018-12-25,188250,1.0,4.95,
FT01672784,2018-12-25,60,1.0,6.95,
FT01672784,2018-12-25,54449,1.0,6.95,
FT01672784,2018-12-25,150593,1.0,4.65,
FT01672784,2018-12-25,492,1.0,8.95,
FT01672784,2018-12-25,61032,1.0,5.25,
KE01855296,2018-12-25,1285,1.0,7.75,
DU01924398,2018-12-25,141980,1.0,12.95,
DU01924398,2018-12-25,144324,1.0,18.25,
DU01924398,2018-12-25,188491,2.0,13.3,
DU01924398,2018-12-25,189475,2.0,,
DU01924398,2018-12-25,188575,2.0,13.5,
DU01924398,2018-12-25,189463,2.0,,
DU01924398,2018-12-25,188503,2.0,13.3,
DU01924398,2018-12-25,189451,2.0,,
DU01924398,2018-12-25,3254,1.0,5.95,
IA02061971,2018-12-25,117403,1.0,5.65,
IA02061971,2018-12-25,1765,1.0,7.25,
IA02061971,2018-12-25,2942,1.0,3.65,
IA02061971,2018-12-25,3615,1.0,4.65,
AI00387352,2018-12-28,188238,1.0,9.95,
AI00387352,2018-12-28,21211,1.0,11.95,
AI00387352,2018-12-28,189920,1.0,,
AI00387352,2018-12-28,182029,1.0,6.45,
AI00387352,2018-12-28,188959,1.0,,
IH00770347,2018-12-28,492,1.0,8.95,
IH00770347,2018-12-28,112227,1.0,9.45,
IH00770347,2018-12-28,2558,1.0,16.45,
MY00985143,2018-12-28,85885,3.0,41.85,
MY00985143,2018-12-28,81583,2.0,9.9,
UE01030702,2018-12-28,21980,1.0,5.45,
UE01030702,2018-12-28,1309,1.0,5.95,
UE01030702,2018-12-28,1621,1.0,8.95,
UE01030702,2018-12-28,21692,1.0,10.95,
UE01030702,2018-12-28,3242,3.0,11.25,
MK01131098,2018-12-28,768,1.0,5.95,
MK01131098,2018-12-28,151326,2.0,12.7,
MK01131098,2018-12-28,1273,1.0,12.25,
MK01131098,2018-12-28,1621,1.0,8.95,
MK01131098,2018-12-28,188238,1.0,9.95,
MK01131098,2018-12-28,130796,1.0,13.95,
MK01131098,2018-12-28,2666,1.0,5.65,
MK01131098,2018-12-28,71733,3.0,18.75,
MK01131098,2018-12-28,185860,3.0,19.95,
MK01131098,2018-12-28,130869,1.0,3.25,
XB00387295,2019-01-02,3615,1.0,4.65,
WJ00387299,2019-01-02,30101,1.0,7.95,
WJ00387299,2019-01-02,1789,3.0,10.95,
WJ00387299,2019-01-02,2438,1.0,17.65,
WJ00387299,2019-01-02,2906,1.0,7.45,
WJ00387299,2019-01-02,2942,2.0,7.3,
WJ00387299,2019-01-02,61032,1.0,5.25,
JN00387301,2019-01-02,1176,1.0,10.95,
JN00387301,2019-01-02,2341,1.0,7.95,
JN00387301,2019-01-02,3663,1.0,4.25,
JN00387301,2019-01-02,3699,1.0,3.95,
CB00770250,2019-01-02,71733,6.0,6.25,
CB00770250,2019-01-02,187278,1.0,,
XE00770332,2019-01-02,1176,1.0,10.95,
XE00770332,2019-01-02,2462,1.0,7.95,
XE00770332,2019-01-02,3110,1.0,4.35,
XE00770332,2019-01-02,138341,1.0,0.0,
XE00770332,2019-01-02,139157,1.0,,
KR00770339,2019-01-02,1213,1.0,9.25,
KR00770339,2019-01-02,1609,1.0,5.95,
KR00770339,2019-01-02,1813,1.0,4.95,
KR00770339,2019-01-02,1213,1.0,9.25,
KR00770339,2019-01-02,189019,1.0,,
SK00770362,2019-01-02,1981,1.0,8.95,
SK00770362,2019-01-02,188238,2.0,19.9,
SK00770362,2019-01-02,44262,1.0,9.25,
SK00770362,2019-01-02,2678,1.0,13.25,
SK00770362,2019-01-02,130809,2.0,15.9,
SK00770362,2019-01-02,188250,1.0,4.95,
SK00770362,2019-01-02,3699,1.0,3.95,
SK00770362,2019-01-02,116010,2.0,6.9,
SK00770362,2019-01-02,112335,1.0,3.25,
SK00770362,2019-01-02,138221,1.0,0.0,
YC00770398,2019-01-02,188238,1.0,9.95,
LG00770400,2019-01-02,1309,1.0,5.95,
LG00770400,2019-01-02,60216,1.0,5.25,
LG00770400,2019-01-02,1609,1.0,5.95,
LG00770400,2019-01-02,1765,1.0,7.25,
LG00770400,2019-01-02,1825,1.0,6.65,
LG00770400,2019-01-02,150833,1.0,6.45,
LG00770400,2019-01-02,29980,1.0,3.95,
MX00804196,2019-01-02,21187,1.0,7.95,
MX00804196,2019-01-02,1621,1.0,8.95,
MX00804196,2019-01-02,81283,1.0,5.65,
MX00804196,2019-01-02,64047,1.0,8.95,
MX00804196,2019-01-02,85885,1.0,13.95,
MX00804196,2019-01-02,112275,1.0,9.95,
MX00804196,2019-01-02,189247,1.0,,
MX00804196,2019-01-02,188250,1.0,4.95,
MX00804196,2019-01-02,3663,1.0,4.25,
NO00385956,2019-01-05,151302,1.0,6.95,
NO00385956,2019-01-05,151326,1.0,6.35,
NO00385956,2019-01-05,60744,1.0,6.35,
NO00385956,2019-01-05,188238,1.0,9.95,
NO00385956,2019-01-05,122966,1.0,7.95,
NO00385956,2019-01-05,3062,1.0,3.65,
NO00385956,2019-01-05,3326,1.0,4.95,
NO00385956,2019-01-05,109225,1.0,3.95,
NO00385956,2019-01-05,21956,1.0,4.95,
NO00385956,2019-01-05,123002,1.0,6.25,
NO00385956,2019-01-05,185116,1.0,4.25,
RT00386067,2019-01-05,2053,1.0,6.95,
RT00386067,2019-01-05,60984,1.0,3.75,
RT00386067,2019-01-05,112239,1.0,3.75,
RT00386067,2019-01-05,81307,1.0,3.75,
RT00386067,2019-01-05,3242,1.0,3.75,
RT00386067,2019-01-05,185116,2.0,8.5,
IF00386113,2019-01-05,54929,1.0,6.95,
IF00386113,2019-01-05,1297,1.0,6.75,
IF00386113,2019-01-05,188238,1.0,9.95,
IF00386113,2019-01-05,2462,1.0,7.95,
IF00386113,2019-01-05,2666,1.0,5.65,
IF00386113,2019-01-05,3242,1.0,3.75,
IF00386113,2019-01-05,3699,1.0,3.95,
IO00386118,2019-01-05,408,2.0,19.3,
IO00386118,2019-01-05,97753,1.0,6.65,
IO00386118,2019-01-05,144336,1.0,9.45,
IO00386118,2019-01-05,2558,1.0,16.45,
IO00386118,2019-01-05,3098,1.0,4.65,
IO00386118,2019-01-05,3362,1.0,3.95,
IO00386118,2019-01-05,151350,1.0,4.95,
IO00386118,2019-01-05,188250,1.0,4.95,
IO00386118,2019-01-05,49909,1.0,6.95,
IO00386118,2019-01-05,137128,1.0,17.95,
UD01125485,2019-01-09,360,1.0,6.95,
UD01125485,2019-01-09,52299,1.0,9.95,
UD01125485,2019-01-09,151326,1.0,6.35,
UD01125485,2019-01-09,122930,1.0,5.95,
UD01125485,2019-01-09,146990,1.0,4.95,
UD01125485,2019-01-09,151758,1.0,7.95,
UD01125485,2019-01-09,1561,1.0,5.95,
UD01125485,2019-01-09,2582,1.0,6.95,
UD01125485,2019-01-09,29980,1.0,3.95,
UD01125485,2019-01-09,59973,1.0,4.25,
UD01125485,2019-01-09,112335,1.0,3.25,
UD01125485,2019-01-09,138209,1.0,0.0,
UD01125485,2019-01-09,189680,1.0,6.95,
NZ02106881,2019-01-09,17332,1.0,7.45,
NZ02106881,2019-01-09,55169,1.0,6.95,
NZ02106881,2019-01-09,29944,3.0,11.85,
SR02302254,2019-01-09,1285,1.0,7.75,
TG02324455,2019-01-09,130796,1.0,13.95,
TG02324455,2019-01-09,144324,1.0,18.25,
TG02324455,2019-01-09,3350,1.0,1.95,
TG02324455,2019-01-09,3410,1.0,1.95,
TG02324455,2019-01-09,29980,2.0,7.9,
NP02345362,2019-01-09,1068,1.0,6.65,
NP02345362,2019-01-09,130700,1.0,7.45,
NP02345362,2019-01-09,151758,1.0,7.95,
NP02345362,2019-01-09,2582,1.0,6.95,
NP02345362,2019-01-09,2618,1.0,6.45,
NP02345362,2019-01-09,150641,1.0,12.95,
NP02345362,2019-01-09,81403,1.0,5.35,
NP02345362,2019-01-09,115986,1.0,5.95,
NP02345362,2019-01-09,189680,2.0,13.9,
IK02388736,2019-01-09,540,1.0,6.75,
IK02388736,2019-01-09,552,1.0,5.75,
IK02388736,2019-01-09,564,1.0,7.75,
IK02388736,2019-01-09,2341,1.0,7.95,
IK02388736,2019-01-09,130784,1.0,6.65,
IK02388736,2019-01-09,2942,1.0,3.65,
VW02412266,2019-01-09,1969,1.0,11.95,
JY02442221,2019-01-09,150593,2.0,9.3,
JY02442221,2019-01-09,136155,1.0,8.65,
JY02442221,2019-01-09,2185,1.0,11.95,
JY02442221,2019-01-09,122966,1.0,7.95,
JY02442221,2019-01-09,29944,2.0,7.9,
JY02442221,2019-01-09,30161,3.0,20.85,
JY02442221,2019-01-09,188491,2.0,13.3,
JY02442221,2019-01-09,188575,1.0,6.75,
JY02442221,2019-01-09,188503,3.0,19.95,
DE03610593,2019-01-11,204,1.0,7.95,
DE03610593,2019-01-11,252,1.0,7.95,
DE03610593,2019-01-11,55169,1.0,6.95,
DE03610593,2019-01-11,141968,1.0,9.95,
DE03610593,2019-01-11,30161,1.0,6.95,
DE03610593,2019-01-11,130857,1.0,6.25,
DE03610593,2019-01-11,3675,1.0,4.95,
DE03610593,2019-01-11,3771,1.0,3.45,
DE03610593,2019-01-11,114761,1.0,-5.0,
IA00385653,2019-01-12,150593,1.0,4.65,
IA00385653,2019-01-12,948,1.0,7.45,
IA00385653,2019-01-12,85885,1.0,13.95,
BN00385687,2019-01-12,17428,2.0,12.9,
BN00385687,2019-01-12,21980,2.0,10.9,
BN00385687,2019-01-12,21692,1.0,10.95,
BN00385687,2019-01-12,44262,1.0,9.25,
BN00385687,2019-01-12,2438,1.0,17.65,
BN00385687,2019-01-12,112263,1.0,10.95,
BN00385687,2019-01-12,144324,1.0,18.25,
BN00385687,2019-01-12,2690,1.0,10.65,
BN00385687,2019-01-12,130869,1.0,3.25,
LH00385899,2019-01-12,119553,2.0,18.6,
BK00385954,2019-01-12,130796,1.0,13.95,
QE00386207,2019-01-16,130784,1.0,6.65,
QE00386207,2019-01-16,2450,1.0,13.95,
QE00386207,2019-01-16,2606,1.0,12.95,
MT00386228,2019-01-16,1981,1.0,8.95,
MT00386228,2019-01-16,2942,1.0,3.65,
MT00386228,2019-01-16,30161,1.0,6.95,
BB00386353,2019-01-16,636,1.0,5.45,
BB00386353,2019-01-16,948,1.0,7.45,
QG00386934,2019-01-18,97945,1.0,4.15,
QG00386934,2019-01-18,1333,2.0,11.9,
QG00386934,2019-01-18,136635,1.0,11.5,
QG00386934,2019-01-18,144336,2.0,18.9,
QG00386934,2019-01-18,141968,1.0,9.95,
QG00386934,2019-01-18,94580,1.0,6.25,
QG00386934,2019-01-18,10340,1.0,12.45,
QG00386934,2019-01-18,3206,1.0,3.45,
QG00386934,2019-01-18,60864,1.0,7.25,
QG00386934,2019-01-18,150653,1.0,4.95,
QG00386934,2019-01-18,3675,1.0,4.95,
XQ00386966,2019-01-18,24612,6.0,31.5,
XQ00386966,2019-01-18,228,1.0,7.95,
XQ00386966,2019-01-18,288,1.0,7.95,
XQ00386966,2019-01-18,1825,1.0,6.65,
IK00386977,2019-01-18,2690,1.0,10.65,
IK00386977,2019-01-18,2906,1.0,7.45,
KO00387100,2019-01-18,72216,1.0,6.95,
KO00387100,2019-01-18,1525,1.0,5.25,
KO00387100,2019-01-18,1753,1.0,6.35,
KO00387100,2019-01-18,1837,1.0,6.25,
KO00387100,2019-01-18,2005,1.0,9.65,
KO00387100,2019-01-18,2053,1.0,6.95,
KO00387100,2019-01-18,130760,1.0,13.25,
KO00387100,2019-01-18,146966,1.0,6.95,
KO00387100,2019-01-18,2606,1.0,12.95,
